,zpid,streetAddress,latitude,longitude,latest_saledate,latest_salemonth,latest_saleyear,latestPrice
266,83814922,13605 Coleto Creek Trl,30.37281608581543,-97.9089813232422,2018-05-24,5,2018,825000.0
267,58298866,6304 Lakewood Holw,30.37455940246582,-97.78865051269533,2020-12-14,12,2020,475000.0
268,111370914,9512 Southwick Dr,30.27737617492676,-97.62435150146484,2018-01-26,1,2018,239000.0
269,29341434,2105 Far Gallant Dr,30.31882286071777,-97.80889129638672,2018-09-21,9,2018,1499000.0
270,29368693,14531 Ridgetop Ter,30.41967582702637,-97.8985366821289,2018-10-26,10,2018,2490000.0
271,79981862,4400 Belfield Ln,30.23990821838379,-97.57988739013672,2019-02-11,2,2019,131860.0
272,145656291,7105 Cherry Beam Path,30.164386749267567,-97.72289276123048,2020-01-10,1,2020,395000.0
273,29465089,11701 Garden Grove Dr,30.224666595458984,-97.63119506835938,2018-03-24,3,2018,129900.0
274,83827917,12301 Edenvale Path,30.342079162597656,-97.90857696533205,2020-07-28,7,2020,615000.0
275,241930950,9003 Bayshore Bnd UNIT 17,30.43212890625,-97.84231567382812,2020-05-29,5,2020,557000.0
276,58298454,4900 Elizabeth Jane Ct,30.368019104003903,-97.8419418334961,2018-03-14,3,2018,975000.0
277,70323938,2201 Deleon Ct,30.341930389404297,-97.85636901855467,2018-05-05,5,2018,1399900.0
278,2080854860,4616 Esper Ln,30.239591598510746,-97.57331848144533,2020-03-23,3,2020,200000.0
279,29368684,14011 Panorama Dr,30.41872787475586,-97.89109802246094,2020-04-30,4,2020,2750000.0
280,29346937,10916 River Terrace Cir,30.340877532958984,-97.88216400146484,2019-06-07,6,2019,599500.0
281,29360950,6621 Mesa Hollow Dr,30.37924194335937,-97.78970336914062,2019-03-15,3,2019,450000.0
282,145656290,7216 Cherry Beam Path,30.163463592529297,-97.72412872314452,2019-09-19,9,2019,349000.0
283,29341421,6328 Ayres Dr,30.318077087402344,-97.81553649902344,2019-06-21,6,2019,1325000.0
284,29375949,9300 Springwood Dr,30.439964294433604,-97.79568481445312,2019-02-07,2,2019,550000.0
285,145655859,15313 Knighten Ln,30.23905372619629,-97.5774383544922,2019-08-29,8,2019,217500.0
286,83819673,14020 Lake View Dr,30.41588020324707,-97.8929443359375,2020-07-23,7,2020,865000.0
287,29344936,1700 Canyon Edge Dr,30.33909606933593,-97.8620834350586,2018-07-03,7,2018,565000.0
288,29353950,5911 Long Ct,30.36214637756348,-97.79945373535156,2018-07-14,7,2018,899900.0
289,249912949,1501 Maier Dr,30.41034698486328,-97.63796997070312,2019-05-10,5,2019,336990.0
290,29344920,2105 Island Wood Rd,30.33722305297852,-97.8466567993164,2020-08-04,8,2020,8999000.0
291,89651406,14101 Willow Tank Dr,30.49070739746093,-97.79296112060548,2018-07-20,7,2018,219900.0
292,2089992289,7720 Vista Mejor Dr,30.15946960449219,-97.71558380126952,2019-07-22,7,2019,338900.0
293,29368449,9702 Grand Oak Dr,30.420978546142567,-97.80438232421876,2020-06-16,6,2020,545000.0
294,89551588,2320 Elara Dr,30.21480178833008,-97.63815307617188,2019-06-14,6,2019,161940.0
295,80103408,5121 Bantom Woods Bnd,30.27275657653809,-97.63141632080078,2019-04-03,4,2019,133000.0
296,29368659,7105 Mountain Trl,30.41935539245605,-97.88487243652344,2020-04-30,4,2020,549500.0
297,83828934,1701 Chalk Rock Cv,30.296897888183604,-97.8670654296875,2019-07-25,7,2019,885000.0
298,58298947,6906 Agave Cv,30.37572479248047,-97.80010986328124,2020-08-05,8,2020,798500.0
299,241936636,13906 Stripling Ln,30.41358184814453,-97.6432876586914,2019-01-04,1,2019,249900.0
300,58265948,11511 Brandon Parke Trl,30.45035743713379,-97.81635284423828,2018-03-01,3,2018,400000.0
301,58297915,2495 Waymaker Way,30.322843551635746,-97.80609130859376,2019-12-15,12,2019,1999000.0
302,89548573,2412 Kale Dr,30.21393394470215,-97.63741302490234,2018-06-26,6,2018,217000.0
303,83123896,13212 Coleto Creek Trl,30.369483947753903,-97.90807342529295,2018-07-13,7,2018,700000.0
304,64750934,1102 Lipan Trl,30.33656883239746,-97.8708267211914,2020-03-18,3,2020,849900.0
305,29355947,5505 Lakemoore Dr,30.365068435668945,-97.7858657836914,2019-07-01,7,2019,535000.0
306,29368658,7011 Mountain Trl,30.41880989074707,-97.8852996826172,2018-05-04,5,2018,450000.0
307,120290135,1012 Strickling Dr,30.43230438232422,-97.66094207763672,2020-07-20,7,2020,304000.0
308,29341415,6200 Northern Dancer Dr,30.31949234008789,-97.81610870361328,2018-03-02,3,2018,1400000.0
309,58265946,11512 Brandon Parke Trl,30.45078468322754,-97.81719207763672,2018-10-22,10,2018,480000.0
310,241938280,7205 Garnet Mill Ln,30.16134452819824,-97.7205581665039,2018-11-16,11,2018,437500.0
311,70330433,1108 Marly Way,30.33235740661621,-97.85832214355467,2020-09-28,9,2020,625000.0
312,29396905,5721 Alsace Trl,30.28890419006348,-97.64698028564452,2019-03-22,3,2019,225000.0
313,29361022,7604 Crossmeadow Dr,30.37772750854492,-97.78658294677734,2020-12-14,12,2020,849500.0
314,241936634,14006 Stripling Ln,30.41429901123047,-97.64269256591795,2019-03-15,3,2019,274900.0
315,29376446,10600 Beckwood Dr,30.440948486328125,-97.8259048461914,2020-11-24,11,2020,549900.0
316,2080460279,7001 Garnet Mill Ln,30.16262626647949,-97.7193603515625,2020-04-17,4,2020,399900.0
317,80093390,533 Santaluz Path,30.3413028717041,-97.91954040527344,2019-07-08,7,2019,825000.0
318,29343408,3505 Native Dancer Cv,30.33099365234375,-97.80457305908205,2019-04-24,4,2019,799000.0
319,70330432,1116 Marly Way,30.332693099975582,-97.85801696777344,2020-08-12,8,2020,325000.0
320,63835353,14921 Arizona Oak Ln,30.25202560424805,-97.58260345458984,2018-09-05,9,2018,119900.0
321,29396904,5717 Alsace Trl,30.28885841369629,-97.6471176147461,2019-03-05,3,2019,159000.0
322,121719897,14300 Tyburn Trl,30.49062728881836,-97.78954315185548,2020-11-23,11,2020,550000.0
323,29351445,5626 Parade Rdg,30.35277366638184,-97.7920913696289,2019-03-25,3,2019,550000.0
324,29368642,7921 Davis Mountain Pass,30.42227935791016,-97.86302947998048,2020-11-19,11,2020,564900.0
325,29370446,10202 Lockleven Cv,30.422138214111328,-97.79623413085938,2019-08-09,8,2019,525000.0
326,70352485,12801 Wooded Lake Ct,30.35432243347168,-97.9112777709961,2018-02-17,2,2018,715000.0
327,29344931,2104 Island Wood Rd,30.337703704833984,-97.84771728515624,2018-07-31,7,2018,3175000.0
328,29459853,4604 Sojourner St,30.24517250061035,-97.58602142333984,2018-12-13,12,2018,160000.0
329,89663390,11109 Persimmon Gap Dr,30.49170684814453,-97.79071807861328,2018-05-19,5,2018,315000.0
330,145654553,1600 Caballo Blanco Rd,30.221006393432614,-97.63418579101562,2020-11-05,11,2020,285000.0
331,29341408,2000 Canonero Dr,30.319255828857425,-97.81330871582033,2020-10-29,10,2020,1295000.0
332,241936631,13905 Cantata Ln,30.4138126373291,-97.64387512207033,2019-08-28,8,2019,254990.0
333,29376445,10602 Beckwood Dr,30.441150665283203,-97.82589721679688,2020-11-13,11,2020,620000.0
334,29373139,13545 Bullick Hollow Rd,30.43374061584473,-97.87350463867188,2018-04-28,4,2018,598000.0
335,83124879,216 Mediterra Point,30.3430233001709,-97.9109878540039,2018-03-31,3,2018,495000.0
336,70336928,2024 Wimberly Ln,30.29387664794922,-97.8753662109375,2019-12-30,12,2019,1100000.0
337,70338352,14920 Truman Oak Cv,30.248918533325195,-97.58234405517578,2018-11-10,11,2018,215000.0
338,88014884,11404 Fletcher Hall Ln,30.498477935791016,-97.79045867919922,2020-07-21,7,2020,379800.0
339,29351440,5614 Parade Rdg,30.35316467285156,-97.79170989990234,2018-11-30,11,2018,399000.0
340,29370832,8113 Davis Mountain Pass,30.42353630065918,-97.85972595214844,2020-12-21,12,2020,540000.0
341,29368445,9710 Grand Oak Dr,30.42145347595215,-97.8054656982422,2018-06-09,6,2018,475000.0
342,125158378,1103 Merlene Dr,30.33176612854004,-97.92328643798828,2019-10-11,10,2019,689000.0
343,70338351,14900 Truman Oak Cv,30.24901962280273,-97.5832748413086,2020-04-10,4,2020,207500.0
344,29342428,9803 Westward Dr,30.32862091064453,-97.87297821044922,2018-04-21,4,2018,399000.0
345,125792770,4912 Bonneville Bnd,30.17824745178223,-97.69378662109376,2019-12-23,12,2019,389900.0
346,29355939,5701 Lakemoore Dr,30.364503860473643,-97.78728485107422,2019-06-30,6,2019,685000.0
347,29343407,3503 Native Dancer Cv,30.330684661865234,-97.80477905273438,2020-09-18,9,2020,975000.0
348,88013884,11125 Dodge Cattle Dr,30.502241134643555,-97.7890853881836,2018-10-09,10,2018,325000.0
349,29368633,8101 Davis Mountain Pass,30.42263412475586,-97.86044311523438,2019-08-16,8,2019,280000.0
350,29374944,11117 Calavar Dr,30.435869216918945,-97.82595825195312,2020-06-15,6,2020,480000.0
351,83824877,13505 Coleto Creek Trl,30.37175750732422,-97.90902709960938,2018-04-12,4,2018,749900.0
352,249891260,7925 Beacon Knob Way,30.157695770263672,-97.71268463134766,2020-09-09,9,2020,405000.0
353,29344906,3100 Smoky Rdg,30.337337493896484,-97.82333374023438,2019-05-30,5,2019,750000.0
354,29351438,5608 Parade Rdg,30.35307693481445,-97.79139709472656,2019-08-01,8,2019,409000.0
355,29342427,9803 Timber Ridge Pass,30.32834815979004,-97.8731689453125,2019-05-22,5,2019,457000.0
356,29368632,8023 Davis Mountain Pass,30.42250633239746,-97.86056518554688,2020-09-22,9,2020,265000.0
357,29396897,5715 Sendero Hills Pkwy,30.28982925415039,-97.64745330810548,2018-02-22,2,2018,205000.0
358,29372944,10202 Pickfair Dr,30.428726196289062,-97.81062316894533,2020-07-24,7,2020,622500.0
359,83124877,208 Mediterra Point,30.34336280822754,-97.91098022460938,2019-03-05,3,2019,425000.0
360,63837777,3408 Crownover St,30.23153114318848,-97.5876693725586,2020-08-14,8,2020,175000.0
361,29461349,14506 Highsmith St,30.23805046081543,-97.58654022216795,2018-10-17,10,2018,175000.0
362,70336926,2000 Wimberly Ln,30.293949127197266,-97.87610626220705,2018-09-17,9,2018,1095000.0
363,119984117,14704 Lake Victor Dr,30.43283271789551,-97.66364288330078,2020-01-30,1,2020,300000.0
364,58298435,6106 Gardenridge Holw,30.37151336669922,-97.7883071899414,2018-06-14,6,2018,350000.0
365,29368631,8021 Davis Mountain Pass,30.42238044738769,-97.86068725585938,2018-05-18,5,2018,389900.0
366,29343404,3502 Native Dancer Cv,30.33127021789551,-97.80536651611328,2020-08-14,8,2020,1250000.0
367,111373376,12313 Mediterra Pl,30.34079170227051,-97.91032409667967,2020-05-22,5,2020,575000.0
368,29376441,10607 Marbury Ct,30.441387176513672,-97.82626342773438,2020-07-22,7,2020,510000.0
369,145656010,11700 Saddle Rock Dr,30.22078895568848,-97.63388061523438,2019-06-04,6,2019,255000.0
370,241936613,14005 Stripling Ln #25,30.41394233703613,-97.64264678955078,2018-06-15,6,2018,289500.0
371,29342426,9711 Timber Ridge Pass,30.32803726196289,-97.87335968017578,2020-07-14,7,2020,420000.0
372,29351434,5607 Courtyard Dr,30.353260040283203,-97.79042053222656,2019-05-13,5,2019,650000.0
373,251030758,5504 Gooding Dr,30.17500305175781,-97.6939926147461,2020-10-22,10,2020,350000.0
374,29368608,8001 Weldon Springs Ct,30.419288635253903,-97.8603973388672,2019-10-15,10,2019,474500.0
375,89551873,14800 Flat Top Ranch Rd,30.368995666503903,-97.9127197265625,2018-08-17,8,2018,4950000.0
376,125792898,2508 Arion Cir,30.33440589904785,-97.82910919189452,2020-12-18,12,2020,1325000.0
377,83827393,9012 Southwick Dr,30.279062271118164,-97.62841033935548,2018-05-30,5,2018,205000.0
378,89551502,2416 Kale Dr,30.21377182006836,-97.63745880126952,2019-07-19,7,2019,215000.0
379,29374438,9906 Richelieu Rd,30.43627548217773,-97.80500030517578,2018-06-08,6,2018,623000.0
380,29342422,9802 Westward Dr,30.32906723022461,-97.87272644042967,2018-11-17,11,2018,420000.0
381,70331933,5525 City Park Rd APT 6,30.36246490478516,-97.8138656616211,2020-03-09,3,2020,1400000.0
382,29368601,12407 Waterton Parke Cv,30.42037010192871,-97.86131286621094,2020-01-24,1,2020,242200.0
383,80104872,12701 Tierra Grande Trl,30.34372329711914,-97.91596221923828,2018-03-26,3,2018,395000.0
384,58298431,6004 Gardenridge Holw,30.371234893798828,-97.78775787353516,2019-04-23,4,2019,325000.0
385,144176918,2403 Saratoga Dr,30.348594665527344,-97.86572265625,2019-04-10,4,2019,485000.0
386,241936608,13905 Stripling Ln #19,30.413331985473643,-97.64306640625,2019-07-02,7,2019,309900.0
387,29368594,12500 Mcloughlin Point,30.42136383056641,-97.86011505126952,2019-06-21,6,2019,479900.0
388,29375933,9304 Cedar Forest Dr,30.43993759155273,-97.7968292236328,2019-11-06,11,2019,710000.0
389,29357371,2205 Big Horn Dr,30.372085571289062,-97.91548919677734,2018-07-23,7,2018,1100000.0
390,29344897,3219 Smoky Rdg,30.337196350097656,-97.82068634033205,2018-07-20,7,2018,774000.0
391,70336913,1925 Wimberly Ln,30.293842315673828,-97.87725067138672,2019-02-13,2,2019,899000.0
392,64505930,6730 Cuesta Trl #5,30.38124084472656,-97.81139373779295,2020-04-01,4,2020,1125000.0
393,64737390,5620 Toscana Ave,30.287628173828125,-97.64517974853516,2018-10-10,10,2018,269990.0
394,88019366,10905 Dodge Cattle Dr,30.503122329711925,-97.7863998413086,2020-08-11,8,2020,384900.0
395,241936607,13903 Stripling Ln #18,30.413265228271484,-97.64312744140624,2020-11-29,11,2020,265000.0
396,29374432,9903 Brandywine Cir,30.43653678894043,-97.80355834960938,2020-07-27,7,2020,619900.0
397,29368593,7949 Castle Peake Trl,30.422962188720703,-97.86251068115234,2018-02-24,2,2018,410000.0
398,249891254,7312 Van Ness St,30.15859031677246,-97.71491241455078,2020-06-08,6,2020,320000.0
399,29357369,2201 Big Horn Dr,30.37163543701172,-97.91547393798828,2018-07-23,7,2018,1595000.0
400,120898908,12301 Labrador Bay Ct,30.344465255737305,-97.90643310546876,2018-08-10,8,2018,595000.0
401,79981846,4603 Halliday Ave,30.24086570739746,-97.57785034179688,2020-05-29,5,2020,209000.0
402,29376431,10614 Marbury Ct,30.44204330444336,-97.82595825195312,2018-04-06,4,2018,445000.0
403,29343397,6007 Carry Back Ln,30.33315849304199,-97.80496215820312,2018-05-25,5,2018,1215000.0
404,29358974,6902 Rusty Fig Dr,30.37464714050293,-97.79686737060548,2019-12-23,12,2019,609995.0
405,111371886,9413 China Rose Dr,30.278547286987305,-97.62421417236328,2018-10-02,10,2018,240000.0
406,29368581,8012 Davis Mountain Pass,30.422569274902344,-97.86126708984376,2020-06-12,6,2020,475000.0
407,79980405,9101 Camelback Dr,30.331552505493164,-97.85595703125,2019-10-31,10,2019,3750000.0
408,83124867,11912 Montclair Bnd,30.34182167053223,-97.91043853759766,2019-11-18,11,2019,574900.0
409,29339395,29 Saint Stephens School Rd,30.311016082763672,-97.83000946044922,2018-06-08,6,2018,2489000.0
410,70992361,15308 Staked Plains Loop,30.497051239013672,-97.79515075683594,2020-06-30,6,2020,212500.0
411,80104386,9024 Sun Shower Bnd,30.276824951171875,-97.63174438476562,2018-04-02,4,2018,240000.0
412,63835340,15120 Arizona Oak Ln,30.25141143798828,-97.58064270019533,2018-08-27,8,2018,175000.0
413,29357366,2103 Big Horn Dr,30.37078857421875,-97.91522979736328,2019-08-30,8,2019,1775000.0
414,29372930,10304 Holme Lacey Ln,30.430532455444336,-97.81375122070312,2020-02-24,2,2020,379950.0
415,29368548,8141 Tahoe Parke Cir,30.421504974365234,-97.85586547851562,2019-06-25,6,2019,549900.0
416,67415405,10046 Circleview Dr,30.29961585998535,-97.89527893066406,2018-07-16,7,2018,775000.0
417,29353930,6300 Sprucewood Cv,30.35880279541016,-97.7865982055664,2018-05-03,5,2018,399000.0
418,88019360,15529 Staked Plains Loop,30.49406623840332,-97.7969207763672,2019-05-14,5,2019,379000.0
419,29459839,4701 Sojourner St,30.245859146118164,-97.58499145507812,2020-06-11,6,2020,221000.0
420,29363429,8009 High Hollow Dr,30.39308738708496,-97.8046646118164,2019-07-01,7,2019,650000.0
421,80104364,900 Santaluz Path,30.34135055541992,-97.91712188720705,2018-04-26,4,2018,681900.0
422,249891249,7305 Coit Rd,30.158916473388672,-97.71544647216795,2020-12-04,12,2020,390000.0
423,249891101,1317 Maier Dr,30.411134719848643,-97.63988494873048,2019-06-10,6,2019,311250.0
424,29368546,12205 Waterton Parke Cir,30.421497344970703,-97.85620880126952,2020-11-13,11,2020,475000.0
425,63835337,15105 Stave Oak Ln,30.25190353393555,-97.58092498779295,2019-09-23,9,2019,219900.0
426,29341393,5900 Bold Ruler Way,30.32272911071777,-97.81066131591795,2018-05-02,5,2018,1940000.0
427,29566857,12310 Bent Cedar Cv,30.4632625579834,-97.81148529052734,2018-09-20,9,2018,175000.0
428,111372714,412 Summer Alcove Way,30.34095573425293,-97.91325378417967,2021-01-01,1,2021,959000.0
429,29376426,11307 Nutwood Cv,30.44259262084961,-97.82620239257812,2020-01-30,1,2020,489000.0
430,29363428,8005 High Hollow Dr,30.39285659790039,-97.80449676513672,2020-08-11,8,2020,765000.0
431,29342404,110 S Lake Hills Dr,30.32772254943848,-97.87614440917967,2019-06-14,6,2019,325000.0
432,29368532,12201 Klondike Rush Point,30.41982650756836,-97.85623168945312,2018-08-17,8,2018,419900.0
433,251030097,14007 Madrigal Ln,30.41496086120605,-97.64429473876952,2020-09-16,9,2020,289900.0
434,29459837,4723 Castleman Dr,30.246564865112305,-97.58329010009766,2020-12-18,12,2020,52500.0
435,83815356,13011 Perryton Dr,30.33798408508301,-97.92537689208984,2019-06-13,6,2019,1999900.0
436,58298927,7205 Waldon Dr APT 209,30.37234878540039,-97.78695678710938,2018-04-18,4,2018,258000.0
437,29396879,6013 Seville Dr,30.291004180908203,-97.64351654052734,2020-02-05,2,2020,412900.0
438,29368531,12203 Klondike Rush Point,30.41954040527344,-97.85643005371094,2020-03-31,3,2020,550000.0
439,29343391,3515 Needles Dr,30.332538604736328,-97.80589294433594,2019-07-15,7,2019,1350000.0
440,70352403,516 Horseback Holw,30.348796844482425,-97.90283966064452,2018-02-22,2,2018,725000.0
441,29375925,9305 Spring Hollow Dr,30.44138145446777,-97.7961654663086,2020-07-07,7,2020,768000.0
442,80104481,233 Santaluz Ln,30.34349822998047,-97.91891479492188,2019-10-03,10,2019,865000.0
443,2079519189,3502 Batson Dr,30.23150062561035,-97.5855484008789,2020-10-21,10,2020,263990.0
444,29363427,8001 High Hollow Dr,30.392656326293945,-97.80437469482422,2018-08-14,8,2018,550000.0
445,70992349,11513 Gold Cave Dr,30.49637031555176,-97.79571533203124,2019-08-13,8,2019,339900.0
446,249891244,7116 Lombard Ln,30.159822463989247,-97.71561431884766,2020-12-01,12,2020,439900.0
447,29341389,2105 Canonero Dr,30.320859909057614,-97.8125991821289,2019-08-07,8,2019,1149000.0
448,90240400,108 Thistle Ct,30.33088302612305,-97.87989044189452,2018-06-05,6,2018,1095000.0
449,249912947,1513 Maier Dr,30.4100284576416,-97.6373062133789,2020-10-02,10,2020,390000.0
450,29395366,5321 King Henry Dr,30.289735794067383,-97.66132354736328,2020-12-10,12,2020,299000.0
451,88023347,14605 Staked Plains Loop,30.4970703125,-97.79075622558594,2020-06-22,6,2020,470000.0
452,251034742,7908 Donnelley Dr,30.151573181152344,-97.71981811523438,2019-12-27,12,2019,412206.0
453,58298426,6005 Gardenridge Holw,30.37074089050293,-97.78797149658205,2019-09-25,9,2019,424900.0
454,29348387,4819 N Capital Of Tx Hy #1,30.34600830078125,-97.79971313476562,2020-05-06,5,2020,3495000.0
455,70330400,809 Marly Way,30.32828140258789,-97.85839080810548,2018-08-07,8,2018,3500000.0
456,251032578,605 Screech Owl Dr,30.43364906311035,-97.6554718017578,2020-06-29,6,2020,299990.0
457,29368530,12205 Klondike Rush Point,30.41957855224609,-97.85676574707033,2018-06-08,6,2018,384900.0
458,111372365,9220 China Rose Dr,30.27958106994629,-97.62531280517578,2018-09-25,9,2018,239900.0
459,111973229,14505 Amy Francis St,30.23169708251953,-97.59081268310548,2019-10-18,10,2019,189900.0
460,83830838,416 Dawn River Cv,30.34847068786621,-97.91878509521484,2020-03-23,3,2020,1399999.0
461,70992346,15316 Staked Plains Loop,30.49666786193848,-97.79542541503906,2020-03-31,3,2020,375000.0
462,89550899,300 Horseback Holw,30.349687576293945,-97.90381622314452,2020-03-31,3,2020,649900.0
463,29344884,3505 Robbins Rd,30.339374542236328,-97.81781005859376,2018-08-04,8,2018,3250000.0
464,29374423,11115 Orsini Pl,30.43739891052246,-97.80229949951172,2020-04-17,4,2020,849000.0
