,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,yearBuilt,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
140,249891101,311250.0,3.0,2193.0,4,3.66666666666667,2,12,1,-97.6398849487305,1,1.26666666666667,30.4111347198486,8529.0,24,2,78660,2019,1.98,2019-06-10,6,2019,285695.416666667
141,63835337,219900.0,3.0,1952.0,4,2.66666666666667,2,13,1,-97.580924987793,1,2.16666666666667,30.2519035339356,6098.0,1,4,78724,2003,1.98,2019-09-23,9,2019,271934.333333333
142,29342404,325000.0,3.0,2110.0,3,8.0,2,14,0,-97.8761444091797,0,3.66666666666667,30.3277225494385,24393.6,1,7,78733,1979,1.98,2019-06-14,6,2019,1126888.20481928
143,83815356,1999900.0,7.0,7158.0,6,8.33333333333333,2,17,1,-97.9253768920898,1,3.43333333333333,30.337984085083,182080.8,1,9,78732,2005,1.98,2019-06-13,6,2019,663662.285714286
144,29343391,1350000.0,4.0,4840.0,4,9.0,2,15,0,-97.8058929443359,0,2.0,30.3325386047363,21780.0,38,3,78746,1983,1.98,2019-07-15,7,2019,1197513.57142857
145,80104481,865000.0,6.0,4549.0,5,8.33333333333333,2,17,1,-97.9189147949219,1,2.93333333333333,30.3434982299805,13939.2,40,3,78732,2008,1.98,2019-10-03,10,2019,663662.285714286
146,70992349,339900.0,3.0,2030.0,3,8.33333333333333,2,16,1,-97.7957153320312,1,1.83333333333333,30.4963703155518,6534.0,1,2,78717,2007,2.21,2019-08-13,8,2019,424404.968944099
147,29341389,1149000.0,5.0,3724.0,5,9.0,2,15,0,-97.8125991821289,0,2.05,30.3208599090576,17859.6,40,5,78746,1991,1.98,2019-08-07,8,2019,1197513.57142857
148,251034742,412206.0,3.0,2502.0,3,3.66666666666667,1,12,1,-97.7198181152344,1,3.5,30.1515731811523,8398.0,4,2,78744,2019,1.98,2019-12-27,12,2019,258333.417647059
149,58298426,424900.0,2.0,1747.0,3,7.0,1,17,1,-97.787971496582,1,2.26666666666667,30.3707408905029,5489.0,33,1,78750,1978,1.98,2019-09-25,9,2019,590180.831932773
150,111973229,189900.0,2.0,1178.0,3,3.0,1,13,1,-97.5908126831055,1,1.76666666666667,30.2316970825195,5314.0,31,1,78725,2001,1.98,2019-10-18,10,2019,215552.103448276
151,55299492,990000.0,6.0,4417.0,4,8.0,1,15,0,-97.9572982788086,0,2.7,30.179573059082,69696.0,64,2,78737,2001,2.01,2019-12-30,12,2019,508486.223744292
152,80104336,365000.0,2.0,1947.0,3,8.33333333333333,1,17,1,-97.9158554077148,1,2.7,30.344783782959,5662.0,1,2,78732,2009,1.98,2019-07-11,7,2019,663662.285714286
153,251030552,300000.0,3.0,2112.0,4,3.66666666666667,2,12,1,-97.6439971923828,1,1.2,30.4142074584961,12196.8,25,1,78660,2017,1.98,2019-07-24,7,2019,285695.416666667
154,29462725,205000.0,3.0,1726.0,3,3.0,2,13,1,-97.5886917114258,1,1.76666666666667,30.2324295043945,6534.0,31,2,78725,2000,1.98,2019-05-02,5,2019,215552.103448276
155,29461328,214900.0,2.0,1692.0,3,3.0,1,13,1,-97.5860900878906,1,1.66666666666667,30.2386569976807,5248.0,1,1,78725,1998,1.98,2019-06-06,6,2019,215552.103448276
156,29340878,1244000.0,4.0,3852.0,4,9.33333333333333,1,14,0,-97.8442459106445,0,2.76666666666667,30.3172492980957,64904.4,36,1,78733,1999,1.98,2019-04-18,4,2019,1126888.20481928
157,55299490,149900.0,3.0,3750.0,4,8.0,1,15,0,-97.9584121704102,0,2.6,30.1789722442627,83635.2,40,9,78737,2011,2.01,2019-10-08,10,2019,508486.223744292
158,29395357,250000.0,2.0,1116.0,4,3.66666666666667,1,14,1,-97.6601333618164,1,2.5,30.2887725830078,6621.0,27,1,78724,1975,1.98,2019-09-20,9,2019,271934.333333333
159,29368517,425000.0,3.0,2949.0,4,7.0,1,16,1,-97.8577194213867,1,1.63333333333333,30.418607711792,12632.4,32,2,78726,1988,1.98,2019-09-27,9,2019,499315.533333333
160,83833421,1449000.0,4.0,4808.0,4,7.0,2,16,1,-97.8417892456055,1,2.23333333333333,30.3604145050049,46609.2,48,3,78730,2006,1.98,2019-05-30,5,2019,1016151.95
161,70992341,340000.0,3.0,2015.0,3,8.33333333333333,2,16,1,-97.7946548461914,1,1.8,30.4961986541748,7753.0,25,4,78717,2007,2.21,2019-09-25,9,2019,424404.968944099
162,88023921,452000.0,3.0,2825.0,4,7.66666666666667,2,14,1,-97.8158569335938,1,0.7,30.4522590637207,6272.0,35,4,78750,2004,2.21,2019-09-20,9,2019,590180.831932773
163,29341366,1425000.0,6.0,6078.0,4,9.0,2,15,0,-97.8072738647461,0,2.0,30.320182800293,67082.4,27,3,78746,2002,1.98,2019-10-01,10,2019,1197513.57142857
164,251033728,429900.0,3.0,2570.0,4,3.66666666666667,2,12,1,-97.7192153930664,1,3.46666666666667,30.1518306732178,5985.0,3,6,78744,2019,1.98,2019-12-01,12,2019,258333.417647059
165,29459824,156485.0,3.0,1898.0,3,3.0,2,13,1,-97.5843734741211,1,1.7,30.2466354370117,5662.0,23,7,78725,1996,1.98,2019-11-21,11,2019,215552.103448276
166,29346897,612000.0,4.0,3675.0,5,8.0,2,14,0,-97.8729400634766,0,4.4,30.3433666229248,43560.0,38,1,78733,1989,1.98,2019-06-03,6,2019,1126888.20481928
167,29340866,1350000.0,4.0,4016.0,4,9.33333333333333,2,14,0,-97.8421096801758,0,2.73333333333333,30.3143558502197,137214.0,7,2,78733,1994,1.98,2019-03-12,3,2019,1126888.20481928
168,70992331,409000.0,4.0,2868.0,4,8.33333333333333,2,16,1,-97.7951126098633,1,1.83333333333333,30.495906829834,11761.2,29,2,78717,2007,2.21,2019-03-25,3,2019,424404.968944099
169,241938219,355000.0,3.0,2289.0,4,3.66666666666667,2,12,1,-97.7242050170898,1,3.06666666666667,30.164966583252,6534.0,30,2,78744,2017,1.98,2019-04-23,4,2019,258333.417647059
170,29368500,519900.0,3.0,2698.0,4,7.0,1,16,1,-97.8574447631836,1,1.73333333333333,30.4207344055176,10890.0,20,3,78726,1998,1.98,2019-07-08,7,2019,499315.533333333
171,249878946,310990.0,2.0,1865.0,4,3.0,1,14,1,-97.639518737793,0,1.23333333333333,30.4110412597656,9883.0,22,1,78660,2019,1.98,2019-05-10,5,2019,285695.416666667
172,29351414,1500000.0,4.0,3994.0,4,7.0,2,16,1,-97.7870025634766,1,3.13333333333333,30.3565998077392,14374.8,57,2,78731,1999,1.98,2019-06-26,6,2019,919896.32967033
173,70992322,364900.0,2.0,2471.0,3,8.33333333333333,1,16,1,-97.7949447631836,1,1.9,30.4946804046631,8842.0,31,4,78717,2007,2.21,2019-06-17,6,2019,424404.968944099
174,145655717,305000.0,3.0,1772.0,3,3.66666666666667,2,12,1,-97.6947555541992,1,2.96666666666667,30.1764945983887,4399.0,1,1,78744,2015,1.98,2019-07-29,7,2019,258333.417647059
175,64696895,1200000.0,4.0,3533.0,4,5.66666666666667,2,16,1,-97.8733825683594,1,5.53333333333333,30.2937107086182,11325.6,30,1,78735,2005,1.98,2019-04-23,4,2019,951194.566666667
176,84138980,495000.0,4.0,3854.0,4,8.0,2,15,0,-98.0006713867188,0,0.2,30.1746444702148,16552.8,1,6,78737,2006,2.01,2019-11-15,11,2019,508486.223744292
177,83824836,289900.0,3.0,2573.0,4,3.66666666666667,2,11,2,-97.6313705444336,1,3.03333333333333,30.276050567627,5662.0,1,2,78724,2007,1.98,2019-07-19,7,2019,271934.333333333
178,70352394,600000.0,3.0,2538.0,3,8.33333333333333,1,17,1,-97.8922576904297,1,2.6,30.3501243591309,12196.8,27,2,78732,2006,1.98,2019-07-08,7,2019,663662.285714286
179,29375915,695000.0,3.0,2611.0,5,8.66666666666667,1,16,1,-97.7973251342773,0,0.9,30.4388408660889,10759.0,19,2,78750,1977,1.98,2019-08-22,8,2019,590180.831932773
180,29344851,1275000.0,4.0,3385.0,4,9.0,2,15,0,-97.8102798461914,0,2.1,30.3378372192383,13503.6,33,1,78746,1996,1.98,2019-08-13,8,2019,1197513.57142857
181,111371325,240000.0,2.0,1710.0,4,3.66666666666667,1,11,2,-97.6261825561523,1,2.86666666666667,30.2799301147461,5662.0,36,2,78724,2014,1.98,2019-07-30,7,2019,271934.333333333
182,29461308,219500.0,3.0,1854.0,3,3.0,2,13,1,-97.5863265991211,1,1.63333333333333,30.2408313751221,6446.0,31,2,78725,1986,1.98,2019-08-26,8,2019,215552.103448276
183,60138195,219900.0,2.0,1890.0,3,3.0,1,13,1,-97.5886306762695,1,1.66666666666667,30.2369136810303,7797.0,36,1,78725,2002,1.98,2019-05-01,5,2019,215552.103448276
184,29459807,185500.0,2.0,1493.0,3,3.0,1,13,1,-97.5837860107422,1,1.76666666666667,30.246452331543,5532.0,30,1,78725,1986,1.98,2019-03-29,3,2019,215552.103448276
185,29372913,665000.0,4.0,3323.0,4,8.66666666666667,2,16,1,-97.8138961791992,0,1.63333333333333,30.4299468994141,6098.0,1,2,78750,1996,1.98,2019-12-23,12,2019,590180.831932773
186,58297966,460000.0,2.0,2913.0,4,9.0,2,15,0,-97.8097610473633,0,2.0,30.3257961273193,12632.4,20,9,78746,1999,1.98,2019-02-14,2,2019,1197513.57142857
187,70992306,295000.0,2.0,1694.0,3,8.33333333333333,1,16,1,-97.7937088012695,1,1.9,30.4939842224121,7274.0,37,1,78717,2006,2.21,2019-07-18,7,2019,424404.968944099
188,29375911,594900.0,3.0,3451.0,4,8.66666666666667,2,16,1,-97.798095703125,0,0.833333333333333,30.4423866271973,18730.8,47,6,78750,1977,1.98,2019-01-29,1,2019,590180.831932773
189,55299476,596900.0,3.0,3128.0,3,8.0,1,15,0,-97.9589614868164,0,2.6,30.1780242919922,53578.8,1,2,78737,2006,2.01,2019-04-05,4,2019,508486.223744292
190,29342388,725000.0,3.0,2876.0,4,8.0,1,14,0,-97.8668823242188,0,3.4,30.3257808685303,21780.0,1,3,78733,1998,1.98,2019-05-31,5,2019,1126888.20481928
191,111372812,685000.0,4.0,4124.0,5,8.33333333333333,2,17,1,-97.9122848510742,1,2.83333333333333,30.3412704467773,12196.8,39,1,78732,2012,1.98,2019-06-28,6,2019,663662.285714286
192,29343331,515000.0,2.0,1616.0,2,9.0,1,15,0,-97.8009414672852,0,2.1,30.3314208984375,4791.0,1,2,78746,1984,1.98,2019-03-13,3,2019,1197513.57142857
193,89552800,192000.0,3.0,1432.0,3,3.0,2,13,1,-97.5713348388672,1,2.26666666666667,30.2378482818604,6194.0,66,2,78725,2010,1.98,2019-01-17,1,2019,215552.103448276
194,70341938,195000.0,2.0,1491.0,3,3.33333333333333,1,14,1,-97.6179733276367,1,0.6,30.1684017181396,6534.0,25,1,78617,2008,1.98,2019-05-28,5,2019,200321.181818182
195,121656827,1250000.0,4.0,4323.0,4,7.0,2,16,1,-97.8290939331055,1,5.36666666666667,30.3386344909668,20908.8,36,2,78730,2014,1.98,2019-05-30,5,2019,1016151.95
196,29353897,649000.0,2.0,2160.0,3,7.0,1,16,1,-97.7860565185547,1,1.86666666666667,30.3621921539307,18730.8,38,3,78731,1963,1.98,2019-04-08,4,2019,919896.32967033
197,80102437,79000.0,2.0,1586.0,4,3.33333333333333,1,14,1,-97.6299514770508,1,0.8,30.1692028045654,5052.0,9,9,78617,2008,1.98,2019-04-19,4,2019,200321.181818182
198,29372406,599900.0,3.0,2742.0,4,8.66666666666667,2,16,1,-97.7978744506836,0,1.16666666666667,30.4308567047119,10890.0,1,6,78750,1985,1.98,2019-07-26,7,2019,590180.831932773
199,124149797,439000.0,2.0,1977.0,3,7.66666666666667,1,14,1,-97.7895584106445,1,3.06666666666667,30.4832859039307,6359.0,1,1,78717,2016,2.21,2019-12-20,12,2019,424404.968944099
200,70345678,209798.0,2.0,1522.0,4,3.0,1,13,1,-97.5926742553711,1,1.76666666666667,30.231969833374,4791.0,1,1,78725,2009,1.98,2019-02-28,2,2019,215552.103448276
201,124845293,1140000.0,5.0,5162.0,5,8.33333333333333,2,17,1,-97.9187316894531,1,3.26666666666667,30.3359622955322,14810.4,39,1,78732,2016,1.98,2019-06-10,6,2019,663662.285714286
202,29395301,290000.0,2.0,1110.0,3,3.66666666666667,1,14,1,-97.6611099243164,1,2.5,30.2878723144531,7884.0,19,1,78724,1972,1.98,2019-10-09,10,2019,271934.333333333
203,70345937,150000.0,2.0,1423.0,3,3.33333333333333,1,14,1,-97.6254730224609,1,0.766666666666667,30.1661415100098,6011.0,26,4,78617,2005,1.98,2019-07-17,7,2019,200321.181818182
204,58298396,475000.0,3.0,1869.0,3,7.0,2,17,1,-97.7906646728516,1,2.43333333333333,30.371265411377,4268.0,25,2,78750,1980,1.98,2019-10-28,10,2019,590180.831932773
205,60136380,475000.0,3.0,2287.0,3,8.0,2,14,0,-97.8542938232422,0,4.03333333333333,30.3419322967529,28314.0,31,1,78733,2001,1.98,2019-02-02,2,2019,1126888.20481928
206,29342316,3500000.0,5.0,5764.0,4,9.33333333333333,2,14,0,-97.8427352905273,0,3.0,30.3242683410644,66211.2,23,3,78733,2002,1.98,2019-12-09,12,2019,1126888.20481928
207,111370793,539000.0,4.0,2968.0,5,8.33333333333333,2,17,1,-97.910041809082,1,2.83333333333333,30.3413391113281,9888.0,37,3,78732,2011,1.98,2019-08-30,8,2019,663662.285714286
208,251036659,429900.0,3.0,2433.0,4,3.66666666666667,1,12,1,-97.7204437255859,1,3.5,30.1514225006104,7152.0,2,3,78744,2019,1.98,2019-09-26,9,2019,258333.417647059
209,120898376,965000.0,4.0,4393.0,4,8.33333333333333,2,17,1,-97.8954772949219,1,2.7,30.3453369140625,26571.6,40,4,78732,2013,1.98,2019-07-22,7,2019,663662.285714286
210,29344810,1150000.0,2.0,1940.0,4,9.0,1,15,0,-97.8163909912109,0,2.25,30.3364772796631,10890.0,50,1,78746,1974,1.98,2019-07-01,7,2019,1197513.57142857
211,29353999,1475000.0,6.0,5057.0,4,7.0,2,16,1,-97.8461303710938,1,1.93333333333333,30.3667678833008,63597.6,50,6,78730,2000,1.98,2019-07-26,7,2019,1016151.95
212,29395299,329500.0,3.0,1903.0,5,3.66666666666667,2,14,1,-97.6613616943359,1,2.46666666666667,30.2881488800049,7230.0,24,5,78724,1972,1.98,2019-07-05,7,2019,271934.333333333
213,89548288,349990.0,4.0,2705.0,4,8.33333333333333,2,17,1,-97.9131622314453,1,2.56666666666667,30.3481502532959,6316.0,30,5,78732,2008,1.98,2019-06-21,6,2019,663662.285714286
214,29342304,2399000.0,4.0,3019.0,3,7.0,2,16,1,-97.8336715698242,1,5.66666666666667,30.3252944946289,31798.8,28,2,78730,1978,1.98,2019-11-27,11,2019,1016151.95
215,70333788,480000.0,3.0,2883.0,4,8.66666666666667,2,17,1,-97.9078750610352,1,2.43333333333333,30.3547096252441,9670.0,39,1,78732,2005,1.98,2019-05-07,5,2019,663662.285714286
216,89550796,245000.0,2.0,1704.0,3,3.66666666666667,1,11,2,-97.6315383911133,1,2.93333333333333,30.2786121368408,8755.0,36,1,78724,2014,1.98,2019-06-14,6,2019,271934.333333333
217,70323862,1435000.0,6.0,4684.0,5,8.0,2,14,0,-97.8590393066406,0,3.03333333333333,30.3193798065186,44431.2,1,2,78733,2005,1.98,2019-11-11,11,2019,1126888.20481928
218,70341923,269000.0,3.0,2691.0,4,3.33333333333333,2,14,1,-97.6181716918945,1,0.533333333333333,30.1688117980957,6272.0,49,3,78617,2009,1.98,2019-05-22,5,2019,200321.181818182
219,60136362,200000.0,1.0,952.0,1,8.0,1,14,0,-97.8695297241211,0,4.06666666666667,30.3390789031982,23086.8,2,1,78733,1973,1.98,2019-07-25,7,2019,1126888.20481928
220,29470419,199900.0,3.0,1466.0,3,3.0,2,14,1,-97.6451263427734,1,1.4,30.1584510803223,6969.0,21,1,78617,1998,1.98,2019-10-07,10,2019,200321.181818182
221,121656881,365000.0,3.0,1790.0,2,7.0,2,16,1,-97.8285903930664,1,0.566666666666667,30.3922691345215,6368.0,27,1,78750,2013,1.98,2019-03-01,3,2019,590180.831932773
222,64842284,228500.0,3.0,1450.0,3,3.66666666666667,2,11,2,-97.6429061889648,1,2.96666666666667,30.2933387756348,4617.0,22,2,78724,2004,1.98,2019-06-17,6,2019,271934.333333333
223,2086373955,568900.0,4.0,3400.0,4,7.0,1,16,1,-97.9988861083984,1,2.76666666666667,30.1657676696777,9583.0,34,2,78737,2019,2.01,2019-05-23,5,2019,508486.223744292
224,70345631,199900.0,2.0,1436.0,3,3.0,1,13,1,-97.592414855957,1,1.73333333333333,30.2333660125732,5662.0,1,2,78725,2005,1.98,2019-11-01,11,2019,215552.103448276
225,114157955,399900.0,4.0,2835.0,4,8.0,1,15,0,-97.9983367919922,0,1.1,30.1608257293701,13068.0,56,6,78737,2011,2.01,2019-08-21,8,2019,508486.223744292
226,29351381,799999.0,5.0,3549.0,5,7.0,2,16,1,-97.7866134643555,1,3.13333333333333,30.3558883666992,9408.0,39,3,78731,1994,1.98,2019-01-16,1,2019,919896.32967033
227,251029914,236900.0,2.0,1591.0,3,3.0,1,14,1,-97.6320724487305,1,1.16666666666667,30.1606597900391,10497.0,1,1,78617,2017,1.98,2019-05-30,5,2019,200321.181818182
228,125887777,575000.0,4.0,2758.0,4,8.33333333333333,2,17,1,-97.9289932250977,1,3.83333333333333,30.331937789917,10367.0,32,6,78732,2018,1.98,2019-06-28,6,2019,663662.285714286
229,125934135,248500.0,2.0,1617.0,3,3.66666666666667,1,12,1,-97.6942291259766,1,2.96666666666667,30.1755180358887,5445.0,14,1,78744,2015,1.98,2019-07-02,7,2019,258333.417647059
230,70992278,334400.0,3.0,1995.0,3,8.33333333333333,2,16,1,-97.7938079833984,1,1.9,30.4944877624512,6098.0,1,3,78717,2006,2.21,2019-09-12,9,2019,424404.968944099
231,2098913275,199900.0,2.0,1100.0,3,3.0,1,13,1,-97.5737533569336,1,2.2,30.2384243011475,6185.0,38,3,78725,2015,1.98,2019-10-30,10,2019,215552.103448276
232,70352275,999990.0,4.0,4000.0,5,8.33333333333333,2,17,1,-97.9201278686523,1,2.9,30.3452682495117,54450.0,29,1,78732,2013,1.98,2019-08-29,8,2019,663662.285714286
233,83829268,270000.0,3.0,2088.0,4,3.66666666666667,2,11,2,-97.6291046142578,1,2.83333333333333,30.2805519104004,8276.0,39,1,78724,2012,1.98,2019-05-29,5,2019,271934.333333333
234,29351378,949997.0,5.0,3972.0,4,7.0,2,16,1,-97.7861709594727,1,3.03333333333333,30.3536834716797,12632.4,39,1,78731,1992,1.98,2019-05-20,5,2019,919896.32967033
235,94882853,349000.0,2.0,1859.0,3,8.33333333333333,1,17,1,-97.8937911987305,1,2.63333333333333,30.3486423492432,8712.0,12,3,78732,2011,1.98,2019-12-31,12,2019,663662.285714286
236,250399952,625000.0,4.0,3800.0,4,7.0,1,16,1,-97.9770355224609,1,4.96666666666667,30.1345806121826,43995.6,13,2,78619,2018,2.01,2019-03-29,3,2019,743965.0
237,70345600,195000.0,3.0,2026.0,5,3.0,2,13,1,-97.5936431884766,1,1.73333333333333,30.2330589294434,4268.0,28,3,78725,2009,1.98,2019-10-09,10,2019,215552.103448276
238,29377392,419900.0,3.0,2776.0,4,8.66666666666667,2,16,1,-97.8105773925781,0,1.13333333333333,30.4464130401611,16117.2,30,2,78750,1981,1.98,2019-06-28,6,2019,590180.831932773
239,114156945,465000.0,4.0,3239.0,4,8.0,2,15,0,-97.9935684204102,0,0.5,30.1737003326416,15681.6,29,2,78737,2011,2.01,2019-02-15,2,2019,508486.223744292
240,251030597,259000.0,3.0,2381.0,4,3.0,2,13,1,-97.5880966186523,1,1.93333333333333,30.2266635894775,6185.0,31,1,78725,2018,1.98,2019-02-28,2,2019,215552.103448276
241,29370392,479999.0,2.0,2380.0,4,9.0,1,16,1,-97.7959213256836,1,1.33333333333333,30.4244537353516,10105.0,20,2,78750,1984,1.98,2019-04-01,4,2019,590180.831932773
242,64658848,650000.0,4.0,3251.0,3,8.0,2,14,0,-97.8608016967773,0,3.56666666666667,30.3318977355957,12196.8,38,6,78733,2003,1.98,2019-02-02,2,2019,1126888.20481928
243,185217270,327000.0,2.0,1859.0,3,8.33333333333333,1,16,1,-97.7945022583008,1,1.93333333333333,30.4938793182373,9583.0,17,1,78717,2010,2.21,2019-03-28,3,2019,424404.968944099
244,29462580,186000.0,2.0,1662.0,3,3.0,1,13,1,-97.5893630981445,1,1.73333333333333,30.2344570159912,6403.0,10,10,78725,1999,1.98,2019-01-04,1,2019,215552.103448276
245,63712399,169000.0,2.0,1985.0,3,3.33333333333333,1,14,1,-97.6235504150391,1,0.633333333333333,30.1678638458252,6011.0,15,1,78617,2004,1.98,2019-03-15,3,2019,200321.181818182
246,83830766,235000.0,2.0,1532.0,3,3.66666666666667,1,11,2,-97.6290054321289,1,2.76666666666667,30.2826290130615,5749.0,11,3,78724,2009,1.98,2019-02-14,2,2019,271934.333333333
247,29342348,749000.0,4.0,3343.0,4,9.33333333333333,2,14,0,-97.8481292724609,0,2.96666666666667,30.3257007598877,43995.6,42,6,78733,2001,1.98,2019-09-06,9,2019,1126888.20481928
248,29353871,949000.0,4.0,3360.0,4,7.0,1,16,1,-97.7870407104492,1,1.9,30.3631553649902,31363.2,32,4,78731,1957,1.98,2019-07-17,7,2019,919896.32967033
249,89547757,400000.0,2.0,2045.0,3,8.33333333333333,1,17,1,-97.9144668579102,1,2.83333333333333,30.3423633575439,6011.0,36,3,78732,2009,1.98,2019-11-15,11,2019,663662.285714286
250,125805573,203000.0,2.0,1550.0,3,3.0,1,13,1,-97.5787124633789,1,1.93333333333333,30.2365665435791,4181.0,29,1,78725,2014,1.98,2019-03-29,3,2019,215552.103448276
251,29336264,1695000.0,3.0,2333.0,3,9.0,1,15,0,-97.7880706787109,0,2.5,30.2991199493408,9191.0,23,5,78746,1982,1.98,2019-05-30,5,2019,1197513.57142857
252,29353870,1173000.0,3.0,2933.0,4,7.0,1,16,1,-97.7864151000977,1,1.86666666666667,30.3630657196045,9321.0,40,2,78731,2018,1.98,2019-02-28,2,2019,919896.32967033
253,29342345,1140000.0,4.0,4299.0,4,9.33333333333333,2,14,0,-97.8474502563477,0,2.93333333333333,30.324686050415,50965.2,62,4,78733,1993,1.98,2019-04-09,4,2019,1126888.20481928
254,29351365,799900.0,3.0,2329.0,3,7.0,2,16,1,-97.7866134643555,1,3.1,30.3540668487549,10454.0,9,3,78731,1984,1.98,2019-06-21,6,2019,919896.32967033
255,70337262,969500.0,3.0,3122.0,4,7.0,1,16,1,-97.8196563720703,1,4.83333333333333,30.3430652618408,15681.6,1,3,78730,2005,1.98,2019-10-10,10,2019,1016151.95
256,83826891,205000.0,2.0,1366.0,3,3.0,1,14,1,-97.6369171142578,1,1.23333333333333,30.159294128418,6141.0,1,3,78617,2013,1.98,2019-11-11,11,2019,200321.181818182
257,83819259,215000.0,2.0,1341.0,3,3.66666666666667,1,11,2,-97.6269912719727,1,2.76666666666667,30.2834205627441,5357.0,26,5,78724,2008,1.98,2019-11-27,11,2019,271934.333333333
258,29375883,680000.0,2.0,2501.0,3,8.66666666666667,1,16,1,-97.7911376953125,0,0.966666666666667,30.4387855529785,14374.8,1,2,78750,1975,1.98,2019-01-25,1,2019,590180.831932773
259,241937749,204900.0,2.0,1570.0,3,3.0,1,13,1,-97.578254699707,1,2.0,30.2425880432129,5619.0,14,3,78725,2016,1.98,2019-10-04,10,2019,215552.103448276
260,243334255,364999.0,3.0,2244.0,4,8.33333333333333,2,16,1,-97.7981948852539,1,2.03333333333333,30.4932613372803,8211.0,4,1,78717,2016,2.21,2019-05-29,5,2019,424404.968944099
261,29359361,655000.0,4.0,3569.0,4,7.0,2,16,1,-97.8464126586914,1,1.5,30.37522315979,10454.0,32,5,78730,1996,1.98,2019-06-19,6,2019,1016151.95
262,29344758,2595000.0,7.0,7413.0,5,9.0,2,15,0,-97.8034439086914,0,2.05,30.3352584838867,32670.0,1,8,78746,2001,1.98,2019-10-01,10,2019,1197513.57142857
263,241930604,431000.0,3.0,2629.0,4,3.66666666666667,1,12,1,-97.7194442749023,1,3.13333333333333,30.161111831665,8494.0,40,2,78744,2016,1.98,2019-09-20,9,2019,258333.417647059
264,89552498,215000.0,2.0,1704.0,3,3.66666666666667,1,11,2,-97.6328125,1,3.13333333333333,30.2745552062988,8712.0,58,2,78724,2009,1.98,2019-05-24,5,2019,271934.333333333
265,29361741,384000.0,2.0,1404.0,2,8.33333333333333,1,17,1,-97.9108734130859,1,2.8,30.3838024139404,10236.0,30,3,78732,1960,1.98,2019-10-30,10,2019,663662.285714286
266,2142047553,79900.0,3.0,1300.0,3,3.0,1,13,1,-97.5695037841797,1,2.4,30.2360286712646,6185.0,22,6,78725,2006,1.98,2019-02-15,2,2019,215552.103448276
267,145551602,349000.0,4.0,2440.0,4,3.66666666666667,2,12,1,-97.6939468383789,1,2.93333333333333,30.1783256530762,6621.0,24,2,78744,2018,1.98,2019-01-19,1,2019,258333.417647059
268,121655881,425000.0,4.0,2640.0,4,7.0,2,16,1,-97.8449554443359,1,1.26666666666667,30.4089069366455,11761.2,1,1,78726,2013,1.98,2019-05-31,5,2019,499315.533333333
269,70352247,999000.0,4.0,3571.0,4,7.0,1,16,1,-97.8248977661133,1,5.13333333333333,30.3433418273926,22215.6,45,2,78730,2011,1.98,2019-10-25,10,2019,1016151.95
270,58298859,489000.0,2.0,1842.0,3,7.0,1,17,1,-97.7888107299805,1,2.33333333333333,30.3739795684814,5445.0,25,1,78750,1978,1.98,2019-05-28,5,2019,590180.831932773
271,80096879,200000.0,2.0,1442.0,3,3.33333333333333,1,14,1,-97.6199493408203,1,0.6,30.1675491333008,6098.0,27,1,78617,2008,1.98,2019-11-18,11,2019,200321.181818182
